land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,wall_fence,room_size,property_value
237,207,4,2,1,1,1,1,1,1,204842
151,132,3,2,0,1,0,1,0,1,116681
339,323,5,5,1,1,1,1,0,3,268613
167,155,2,3,0,0,1,0,0,0,113595
152,143,3,1,1,0,0,0,1,3,117543
260,228,4,4,1,1,0,0,1,3,191851
190,181,4,3,0,1,1,1,0,3,142571
261,246,4,5,1,1,1,1,1,2,239325
138,129,1,2,1,0,0,0,0,0,93344
236,235,3,1,0,0,1,0,1,3,175579
192,179,4,3,1,1,0,0,0,3,139733
116,113,1,1,1,0,1,0,0,1,58175
213,196,3,1,1,0,0,0,1,1,158182
292,264,4,5,0,1,1,1,1,1,235968
318,290,5,4,1,1,1,1,1,3,263738
335,316,5,2,1,1,1,1,1,3,262499
142,128,1,2,0,0,0,0,1,2,107537
299,289,4,4,1,1,1,1,1,2,255429
187,183,3,1,0,0,0,0,0,1,120470
215,215,4,4,0,0,1,1,0,3,137402
143,138,2,3,0,0,1,0,1,1,113216
234,211,4,5,1,1,1,1,1,2,222625
285,254,4,5,1,1,1,0,1,2,230669
202,180,3,3,1,0,1,0,0,2,140104
230,222,4,4,0,1,1,0,0,1,138571
416,357,7,8,1,1,1,1,0,2,335409
108,101,1,1,0,0,0,0,0,1,52854
228,221,3,3,0,0,0,1,0,1,169718
265,249,4,2,0,1,0,1,0,3,177202
220,212,4,4,1,1,1,1,1,1,181187
224,221,3,1,1,0,1,0,0,1,124115
273,260,4,3,1,1,1,1,1,1,266494
232,205,4,2,1,1,1,1,1,2,188752
150,133,1,2,0,1,0,0,1,3,98112
214,185,4,3,1,1,0,1,1,1,205132
257,222,4,5,1,1,1,1,1,1,207320
133,129,1,2,1,0,0,0,1,2,81124
174,156,2,1,0,0,1,0,1,0,134314
155,154,3,3,1,0,1,0,1,3,122949
302,282,5,4,1,1,0,1,1,2,250715
351,331,5,4,1,1,1,1,1,3,267508
339,316,6,5,1,1,1,1,1,2,278110
256,256,4,3,1,1,1,0,1,2,198542
342,292,6,7,1,1,1,1,1,2,277497
234,221,5,2,1,1,1,1,1,3,207626
168,163,2,3,0,0,0,0,1,0,118879
154,151,3,2,0,0,0,1,0,2,125809
173,170,3,4,1,0,0,1,0,1,135525
294,252,4,4,1,1,0,0,1,3,198908
106,103,1,1,0,0,1,0,0,2,88692
178,153,3,2,0,1,1,0,1,1,149056
202,197,3,3,1,0,0,1,0,1,138815
204,197,4,5,1,1,0,1,0,3,150168
300,295,4,3,1,1,1,1,1,3,242622
528,497,7,7,1,1,1,1,1,2,427607
229,218,4,5,1,1,1,1,0,2,194030
187,168,2,3,0,1,1,0,0,1,126918
121,107,2,1,0,1,0,0,0,2,86211
104,104,1,2,1,0,0,0,0,3,61143
231,208,4,4,1,1,1,1,0,1,176019
143,124,2,2,0,1,0,0,0,1,100161
250,223,4,2,1,1,1,1,1,2,236534
322,287,5,5,1,1,1,1,1,2,272594
201,189,3,3,0,1,0,1,0,1,137120
236,224,4,4,1,1,0,1,1,1,195728
258,240,4,5,1,1,1,1,1,3,211903
313,270,5,2,1,1,1,1,1,2,280631
233,217,3,4,1,1,0,0,1,1,168994
292,288,4,2,1,1,1,1,1,1,236111
370,344,6,6,1,1,1,1,1,3,292440
153,148,2,1,0,0,0,0,0,1,77573
188,174,3,3,0,1,0,0,0,2,139316
262,231,5,2,1,1,1,1,1,2,230580
113,108,1,1,0,0,0,0,0,0,72682
142,126,1,1,1,1,0,0,0,3,92117
234,230,4,5,0,1,1,0,1,3,185149
266,244,5,4,1,1,0,1,1,3,189975
233,213,4,3,1,1,0,1,1,2,191384
273,261,4,2,1,1,1,1,1,1,211269
198,198,3,3,0,0,1,0,1,1,158370
120,108,2,1,0,0,0,0,0,2,66370
392,386,6,7,1,1,1,1,1,2,363899
345,296,5,3,1,1,1,0,1,2,284237
239,221,5,5,1,1,1,1,1,2,189824
178,165,2,3,0,1,0,0,0,1,94776
313,288,5,3,1,1,1,1,1,3,258661
190,182,4,3,1,1,1,1,1,3,177324
291,282,4,2,1,1,0,1,1,3,249543
137,118,2,2,0,0,1,0,0,1,89701
449,390,6,6,1,1,1,1,1,2,381668
162,142,3,2,1,0,1,0,0,3,122709
161,153,3,3,0,0,0,0,1,3,132142
277,254,5,3,1,1,1,1,0,2,232619
257,222,5,5,1,1,1,1,0,2,211353
105,103,1,1,1,0,0,0,0,3,59119
277,263,5,5,1,1,1,1,1,2,238406
217,212,3,4,0,0,0,0,1,1,157693
181,154,3,1,0,1,0,1,0,1,137245
204,182,3,1,1,1,0,0,1,1,162297
221,199,4,4,1,1,1,1,1,3,175216
193,166,4,5,0,1,0,1,1,1,165097
282,258,4,2,1,1,1,0,1,1,221669
176,161,2,2,0,0,0,1,0,2,116152
144,131,2,3,0,0,0,1,0,2,120854
231,212,3,3,1,1,0,1,0,2,159165
302,285,5,4,1,1,1,1,1,2,288564
153,152,3,1,1,0,0,1,1,2,131952
297,286,4,2,1,1,0,1,1,3,252552
105,102,1,1,0,0,0,0,0,2,72037
158,156,2,1,0,0,1,0,0,0,98201
173,173,3,2,0,0,0,0,0,1,128447
251,243,4,5,1,1,1,1,1,3,207362
224,202,4,2,1,1,1,1,1,3,204630
346,304,6,7,1,1,1,1,1,3,289999
299,288,4,4,1,1,1,1,0,3,217160
200,184,3,3,1,0,0,0,0,1,139534
204,182,4,3,1,1,1,1,1,3,183935
204,177,4,3,1,1,1,1,1,3,174600
271,251,4,2,1,1,1,1,1,1,225148
225,201,3,2,0,0,0,1,1,2,177239
270,254,4,5,1,1,1,1,1,1,246186
207,194,4,3,1,1,1,1,0,1,169277
103,93,1,1,0,0,0,0,0,1,66614
257,222,4,3,1,1,1,1,1,1,231762
150,139,3,2,1,1,0,0,0,1,96605
354,348,5,3,1,1,1,1,1,3,274909
160,151,2,2,1,0,0,1,0,2,109029
518,471,7,6,1,1,1,1,1,2,440612
170,170,2,2,1,0,1,0,0,2,111139
363,313,6,6,1,1,1,1,0,2,271601
202,182,3,4,1,1,1,0,1,1,171333
288,270,4,3,1,1,1,1,1,1,237043
270,235,4,2,1,1,1,1,1,3,230506
180,171,2,2,0,0,0,0,0,1,113858
129,127,2,2,0,0,0,1,0,2,119493
176,160,3,1,1,0,1,0,1,3,130314
122,113,1,2,0,1,0,0,0,2,96332
130,114,2,1,0,0,0,0,0,1,79872
227,202,3,3,0,1,0,0,0,3,146836
245,244,4,4,1,1,1,1,1,2,195536
274,233,5,2,1,1,1,1,1,2,234409
165,157,3,1,1,0,0,0,0,1,120596
106,97,1,2,0,1,0,0,0,2,63677
120,110,2,3,1,0,1,0,0,2,71679
599,519,7,5,1,1,1,1,1,2,510056
329,328,6,5,1,1,1,1,1,2,286091
196,179,3,2,0,1,0,0,1,3,129420
104,96,1,1,1,1,0,0,0,1,70581
214,187,4,4,1,1,1,1,1,1,196731
277,266,4,4,0,1,1,1,1,2,223283
142,132,2,3,0,1,0,0,0,1,78583
236,222,4,4,1,1,1,1,1,2,218916
200,200,3,3,1,0,0,1,0,3,135304
287,256,5,4,1,1,1,1,1,2,260817
194,191,3,4,0,0,1,0,0,1,129140
125,109,1,1,1,1,0,0,0,2,87038
202,184,4,3,1,1,1,1,1,1,197462
221,202,4,4,1,1,1,1,1,2,214333
229,222,3,3,1,1,0,1,0,3,196262
198,198,4,3,1,1,1,1,1,1,166865
224,195,4,5,1,1,1,1,1,2,208566
172,170,2,2,0,0,1,0,0,1,125319
228,211,4,2,1,1,0,0,1,2,158199
122,114,2,2,0,1,0,0,0,1,93296
146,131,2,1,1,0,1,0,0,1,128225
351,325,5,5,1,1,1,1,1,2,286234
143,141,1,2,0,0,0,0,0,1,85088
255,249,5,3,1,1,1,0,1,2,201916
690,581,8,5,1,1,1,1,1,3,492896
231,230,3,4,0,0,0,0,0,1,133307
194,189,4,3,1,0,1,1,1,3,169703
195,195,3,3,1,0,0,0,0,1,142522
353,329,5,2,1,1,1,1,1,2,299302
216,200,4,2,1,1,1,1,1,1,197919
251,225,4,4,1,1,1,1,1,1,225562
229,217,3,2,1,1,1,0,0,3,163507
200,170,4,2,1,1,1,1,1,1,183783
248,233,4,5,0,1,1,1,1,1,221262
237,237,5,3,1,1,1,1,1,2,209699
275,243,5,4,1,1,1,1,1,3,263123
218,193,3,3,1,1,0,0,0,2,160106
220,218,4,2,1,1,1,1,1,1,175105
310,274,4,4,1,1,1,1,1,3,234437
280,251,5,5,1,1,1,1,1,3,244652
434,418,7,8,1,1,1,1,1,2,348477
120,118,1,2,0,0,1,0,0,3,82968
286,283,5,2,1,1,1,1,1,3,221257
239,215,3,2,1,0,1,0,0,2,148482
304,267,4,5,1,1,1,1,0,1,248755
318,295,6,6,1,1,1,1,1,2,262879
188,187,3,3,0,0,1,0,1,1,137151
150,147,2,2,0,0,1,0,0,2,106366
211,205,3,4,0,0,0,0,0,3,151355
214,209,3,4,0,0,1,0,1,3,138180
544,516,8,5,1,1,1,1,1,3,412486
231,231,3,2,0,0,1,0,1,2,188486
355,316,5,4,1,1,1,1,1,3,295436
112,112,1,1,0,0,0,1,0,3,86655
246,216,5,4,1,1,0,1,1,2,207164
142,126,1,2,1,1,0,0,0,0,106733
231,218,4,5,1,1,1,1,1,2,221591
236,221,4,2,1,1,1,1,1,1,206856
321,283,5,5,1,1,1,1,1,2,286439
315,270,5,4,0,1,1,1,1,2,279062
326,307,5,4,1,1,1,1,1,3,268161
245,222,4,3,1,1,1,1,1,2,235129
261,226,5,2,1,1,1,1,1,2,236331
125,125,1,1,0,0,0,0,0,1,89520
270,265,4,4,1,0,1,0,1,1,222124
155,138,3,4,0,0,1,0,1,1,102787
287,273,5,3,1,1,1,0,1,2,245796
243,221,4,4,0,1,1,1,1,1,210584
286,276,5,2,1,1,1,1,1,3,240682
171,162,3,2,1,1,1,0,1,2,133793
425,364,7,8,1,1,1,1,1,2,368437
572,556,8,9,0,1,1,1,1,3,421941
219,195,3,4,1,1,0,0,1,2,155933
121,106,2,1,0,1,1,0,0,2,108335
267,233,5,3,1,1,1,0,1,2,227275
134,122,2,1,0,1,0,0,0,1,79225
208,206,3,1,1,0,0,0,0,2,142931
224,222,4,5,1,0,1,1,1,2,178037
212,189,4,3,1,1,1,1,1,1,172341
280,264,5,2,1,1,1,1,0,3,198286
549,468,7,6,1,1,1,1,1,3,444330
176,151,3,3,1,0,0,1,1,3,145455
231,209,4,3,1,1,1,0,1,3,192079
281,243,5,5,1,1,1,1,0,2,217575
145,141,2,3,0,0,1,0,0,2,114734
191,163,3,2,1,1,0,0,1,1,147290
221,215,4,4,1,1,1,1,1,2,179520
151,139,3,1,0,1,0,0,0,3,120904
177,172,2,2,1,0,1,0,0,1,126172
220,198,4,2,1,1,1,0,0,2,198290
212,210,3,3,1,0,1,0,0,2,119991
250,226,4,2,1,1,1,1,1,1,208385
120,113,2,2,0,1,0,1,0,2,102555
227,221,3,3,1,1,1,0,1,2,189344
128,122,1,2,1,1,0,0,0,3,97665
206,193,3,4,1,1,1,0,0,1,145184
131,125,2,3,0,1,1,0,0,2,93382
294,253,4,2,1,1,1,1,0,3,235133
122,120,2,3,0,0,0,0,0,2,74034
134,119,2,1,0,1,0,0,0,1,102144
210,183,4,2,1,1,0,1,0,2,187831
297,270,5,2,1,1,1,1,1,2,271801
328,291,5,2,1,1,1,1,1,3,273187
347,313,6,5,1,0,0,1,1,2,289183
499,493,7,6,1,1,1,1,1,2,433051
136,134,1,2,0,0,0,0,0,0,81352
180,180,3,4,1,0,0,0,1,3,147526
216,189,4,2,1,1,1,1,1,1,190539
145,127,1,1,0,0,0,0,1,3,123899
536,527,7,5,1,1,1,1,1,2,420674
356,306,5,4,1,1,1,1,1,2,328901
119,110,1,1,1,1,0,0,0,1,82972
172,166,2,2,1,1,0,1,0,2,148644
145,132,2,3,0,1,0,0,0,1,111962
256,230,5,5,1,1,1,1,1,3,197002
562,519,7,6,1,1,1,1,1,2,485099
171,161,2,2,0,0,0,0,0,1,128772
132,130,1,2,1,0,0,0,0,2,97605
178,163,3,2,1,0,1,0,0,2,147141
222,189,3,1,0,1,0,1,1,3,198288
228,217,4,5,1,1,1,1,0,1,180291
245,212,4,2,1,1,1,1,1,3,200361
250,238,4,3,1,1,1,1,1,1,196842
401,375,7,4,1,1,1,1,1,2,325752
309,309,5,4,1,1,1,1,1,2,235166
110,100,1,1,0,1,0,0,0,3,66521
292,278,5,3,1,1,1,0,1,3,240994
242,215,4,4,1,1,1,1,1,2,207456
601,511,8,6,1,1,1,1,1,2,481802
190,187,3,1,0,0,1,0,0,3,119151
246,239,4,2,1,1,1,1,1,2,216358
210,184,3,2,0,1,0,0,1,1,148592
153,143,2,3,0,0,0,0,1,2,123529
127,115,2,2,1,1,0,0,0,1,82209
166,145,3,4,1,1,0,1,0,3,126866
305,278,4,5,1,1,1,1,1,3,265178
149,131,2,2,0,1,1,0,0,2,119781
213,202,4,4,1,1,1,1,1,3,193498
327,295,6,4,1,1,1,1,1,2,262474
442,385,6,4,1,1,1,1,1,3,360224
390,362,6,5,1,1,1,1,1,3,312330
252,241,4,5,1,1,1,1,1,3,201107
229,226,4,4,1,1,1,1,0,1,173110
306,280,4,3,1,1,1,1,0,2,220451
126,125,1,2,0,0,0,0,0,2,79511
215,211,3,1,1,0,0,0,1,2,171910
424,372,6,7,1,1,1,1,1,3,321398
209,203,3,3,1,0,0,1,0,2,146158
179,174,3,1,0,0,0,1,1,1,139217
336,326,5,3,1,1,1,1,1,3,267165
140,131,1,1,1,1,0,0,0,0,88173
151,151,3,3,1,0,1,0,1,1,98756
215,199,4,5,1,1,1,1,0,1,158572
293,276,5,3,1,1,1,1,1,3,229259
328,325,5,4,1,1,1,1,1,2,313875
261,252,4,3,1,1,0,1,1,3,213354
154,151,2,1,0,0,1,0,0,2,101158
212,208,3,2,0,0,1,0,1,3,165277
270,238,5,2,1,1,1,1,1,3,223777
109,95,1,1,1,0,0,0,0,1,57044
155,132,2,3,0,1,0,1,0,2,140744
216,197,4,2,1,1,1,1,0,2,186713
116,111,1,2,1,0,0,0,0,2,82136
185,169,3,3,1,1,1,0,0,3,129389
578,499,7,6,0,1,1,1,1,2,469156
130,117,2,3,1,1,0,0,1,1,116245
302,260,5,3,1,1,1,1,0,2,224795
283,264,5,5,1,1,1,0,1,3,226978
109,98,1,1,1,1,0,0,0,1,77721
130,112,1,1,0,1,0,0,0,2,69406
139,139,2,2,1,0,0,1,1,1,121103
195,169,4,3,0,1,1,1,1,1,173035
595,556,7,7,1,1,1,1,1,2,555334
245,220,4,4,1,1,1,1,1,3,195496
310,303,4,4,1,1,1,0,1,3,254034
189,181,2,1,0,0,0,1,0,2,136343
175,168,3,3,1,1,0,1,0,3,136665
303,268,4,4,0,1,1,1,1,2,281958
264,236,4,3,1,1,1,1,1,3,222586
228,205,3,2,0,1,0,0,1,3,141908
312,282,5,2,1,1,1,0,1,3,234647
268,251,5,2,1,1,1,1,1,3,229880
237,215,3,4,1,1,0,1,0,1,177445
233,223,5,4,1,1,1,1,1,2,220054
146,127,1,2,1,0,0,0,0,2,96471
208,188,4,3,1,1,1,0,1,2,201859
256,223,4,3,1,1,0,0,1,1,180502
247,212,5,4,1,1,1,1,1,3,220485
235,233,3,4,1,0,0,1,0,1,173190
118,103,1,1,1,1,0,0,0,2,95427
156,136,3,3,0,0,0,0,0,1,83131
234,220,3,1,0,0,0,1,1,2,187574
181,163,3,3,0,1,0,1,1,3,151234
345,341,6,4,1,1,1,1,1,3,282885
225,209,3,4,0,0,0,0,0,3,154152
519,444,7,4,1,1,1,1,1,3,419080
106,92,1,1,0,1,0,0,0,1,73772
359,314,5,5,1,1,1,1,1,2,334511
308,292,4,5,1,1,0,1,1,2,247208
293,267,4,4,1,1,1,1,0,3,214469
273,256,4,5,0,1,1,1,0,1,222355
219,208,4,4,1,1,1,0,1,1,159084
328,288,5,4,1,1,1,1,1,3,284038
126,126,1,1,0,0,0,0,0,1,70474
192,191,3,1,1,0,1,0,0,1,103359
348,340,5,5,0,1,1,1,1,2,292845
294,251,5,5,1,1,1,1,1,2,259100
356,332,5,5,0,1,1,1,1,2,308278
457,432,6,6,1,1,1,1,1,3,364322
435,422,7,6,1,1,1,1,1,2,369328
132,124,1,2,1,0,0,0,0,3,60555
288,258,4,5,1,1,0,1,1,3,229668
129,120,2,2,0,1,1,0,1,2,116118
264,256,4,3,0,1,1,1,1,3,219455
175,154,2,1,0,1,0,0,1,2,145499
210,188,3,1,0,1,0,1,0,1,154474
578,559,7,8,1,1,1,1,1,3,462226
345,334,5,2,1,1,1,1,1,3,287197
240,221,3,3,1,1,0,1,0,2,188341
198,169,4,4,1,1,1,1,1,3,161540
161,150,2,3,0,1,1,0,0,1,133670
239,204,5,4,1,1,1,1,1,2,216126
177,165,2,1,0,1,0,0,0,2,117793
272,252,4,3,1,1,1,1,0,1,216932
175,163,3,2,1,1,0,0,0,3,113635
269,239,4,2,1,1,0,1,1,3,225638
116,110,1,1,1,0,0,0,1,3,83267
167,148,3,3,1,0,0,0,0,3,103161
160,138,2,3,0,1,0,1,1,2,128835
219,194,4,5,1,1,0,1,1,1,201415
548,491,7,5,1,1,1,1,1,2,434778
214,209,3,2,1,0,1,0,1,1,167094
284,246,4,3,1,1,1,1,0,3,224349
122,111,1,1,1,0,0,0,0,3,61005
184,160,3,3,1,1,0,1,1,1,150865
178,153,2,1,0,1,0,0,1,2,129186
259,247,4,4,1,1,0,1,0,3,187421
146,131,1,2,0,0,0,0,0,3,99269
301,266,4,3,1,1,0,1,0,3,253302
262,251,4,2,1,1,0,1,1,3,217311
265,226,4,2,1,1,1,1,1,3,211405
293,258,4,3,1,1,1,0,0,2,211627
237,207,5,4,1,1,1,1,1,2,188706
315,309,5,2,1,1,1,1,1,2,257898
169,152,3,1,0,1,0,1,1,1,152107
207,201,3,2,1,1,0,1,1,3,160042
303,270,4,5,1,1,1,1,1,2,230600
149,136,1,2,0,1,0,0,0,2,102387
156,144,2,3,0,1,0,1,0,1,122437
217,215,4,2,1,1,1,1,0,3,162750
271,257,4,3,0,1,1,1,1,3,229333
556,472,8,5,1,1,1,1,1,2,487202
217,198,4,3,1,1,1,1,0,1,162343
138,121,2,2,1,1,0,1,1,2,131764
202,176,4,5,1,1,1,1,1,1,185731
236,202,3,1,1,1,1,0,0,3,174832
459,432,7,5,1,1,1,1,1,2,414339
139,133,2,1,0,1,0,0,0,2,87916
255,231,5,5,1,1,1,1,1,3,217314
306,303,5,3,1,0,1,1,1,2,254685
321,318,5,2,1,1,1,0,1,2,249379
127,125,1,1,0,0,0,0,0,2,70878
228,201,3,4,1,0,0,0,1,2,158796
228,219,3,1,1,0,0,1,0,3,171327
589,540,7,8,1,1,1,1,1,3,466090
278,256,5,3,1,1,1,1,1,3,245744
217,213,3,3,0,0,0,1,0,2,136267
317,271,5,3,1,1,1,1,0,2,256331
235,202,5,5,1,1,1,1,1,2,217545
230,205,4,2,1,1,1,1,1,3,200640
230,209,5,2,1,1,1,1,1,2,187211
236,231,5,4,1,1,1,1,1,3,210453
256,241,5,2,1,1,1,1,1,2,228680
129,119,1,2,0,0,0,0,0,1,91130
283,246,5,5,1,1,1,1,0,3,201186
284,261,5,2,1,1,1,0,1,2,206799
273,254,4,5,1,1,0,1,0,1,199661
234,204,4,3,0,1,0,0,1,1,176994
223,215,4,3,1,1,1,1,1,1,197182
236,213,3,3,0,0,0,1,1,3,193998
300,277,4,5,1,1,1,1,1,1,275385
120,108,2,1,0,1,0,1,0,1,104659
171,165,3,1,0,0,0,0,1,1,132813
220,202,3,2,0,0,1,0,0,3,124331
340,313,5,3,1,1,1,0,1,2,270665
260,252,4,4,1,1,1,0,1,3,194719
171,159,3,3,1,0,0,1,1,2,157885
276,270,4,5,1,1,1,1,1,2,251355
419,419,7,8,1,1,1,1,1,2,359759
141,123,1,1,0,1,1,0,0,3,97824
202,173,4,3,1,1,0,1,0,3,163604
160,139,3,1,0,0,1,0,1,2,115819
204,190,3,1,0,1,1,0,0,3,154226
191,168,4,2,1,1,1,1,0,3,163816
177,177,3,4,1,0,0,1,1,1,155553
265,263,4,5,1,1,0,1,1,3,211661
216,199,4,2,1,1,1,1,1,3,184707
150,145,1,1,0,0,0,0,0,3,102639
236,202,4,3,1,1,1,1,0,1,190095
298,285,4,2,0,1,1,0,1,3,209657
600,549,8,5,1,1,1,1,1,3,461944
195,179,3,3,0,1,0,0,1,2,159617
308,307,4,3,1,1,1,1,1,2,266912
341,334,5,2,1,1,1,1,1,3,259339
236,217,4,3,1,1,1,1,0,2,188580
171,153,3,1,0,1,0,1,0,3,112872
144,134,2,3,1,1,1,0,0,1,115755
222,222,3,2,0,0,0,0,0,0,156443
614,519,8,8,1,1,1,1,1,2,505628
226,199,3,3,1,0,0,1,1,1,176050
195,189,3,4,1,1,1,0,1,1,148716
277,272,4,2,1,1,0,1,0,1,187658
226,217,3,3,0,1,0,1,1,2,190954
227,206,3,4,1,1,0,0,1,2,201715
295,261,4,3,1,1,1,1,0,2,228924
557,522,7,4,1,1,1,1,1,3,436295
213,187,4,3,1,1,1,1,1,3,170024
166,143,3,1,1,0,0,1,1,1,155388
323,287,5,3,1,1,1,1,1,3,272332
138,123,1,1,1,0,0,0,0,3,105807
208,183,4,5,1,1,0,0,1,1,170442
252,240,4,2,1,1,0,1,1,2,216626
261,247,5,5,1,1,1,1,1,2,244312
201,178,3,3,1,1,1,0,0,0,174628
263,227,4,4,1,1,1,0,1,1,180876
235,235,5,5,1,1,1,1,1,3,194699
210,183,3,2,1,1,1,0,1,1,170996
273,260,4,3,1,1,1,1,0,2,198767
141,126,1,1,1,0,0,0,0,2,101111
104,102,1,1,0,0,0,1,0,3,84215
268,268,4,4,1,1,1,0,1,2,214119
324,294,5,2,1,1,1,1,1,2,317564
357,317,5,5,1,1,1,1,1,3,308434
297,288,5,2,1,1,1,1,1,2,253776
113,111,1,2,0,0,0,0,0,3,63983
307,275,5,4,1,1,1,0,1,3,248519
218,209,3,4,1,1,1,0,0,0,170894
180,167,2,2,0,1,0,1,0,1,141977
170,146,3,1,0,1,1,0,1,2,147953
298,293,5,5,1,1,1,1,1,2,256725
350,310,5,3,1,1,1,1,1,3,279998
285,271,5,5,0,1,1,1,1,3,216403
210,209,3,2,1,0,0,1,0,1,161878
135,115,2,2,0,1,0,0,0,1,93673
335,295,5,2,1,1,1,1,1,2,290408
544,520,7,8,1,1,1,1,1,3,445859
227,217,3,1,1,0,0,0,0,0,148368
232,227,4,2,1,0,1,1,1,2,193229
256,222,4,3,1,1,1,1,1,1,222795
366,332,6,5,1,1,1,1,1,3,310874
307,281,5,3,1,1,1,1,1,3,254003
394,338,6,4,1,1,1,1,1,2,337893
240,225,5,5,1,1,1,1,1,2,222895
435,433,6,4,1,1,1,1,1,2,350469
725,720,8,9,1,1,1,1,1,2,600911
316,284,5,2,1,1,1,1,1,3,235364
298,272,5,3,1,1,1,1,1,3,238390
188,161,3,1,0,0,0,0,1,3,122039
266,243,5,5,1,1,1,0,1,2,208523
170,148,3,4,1,1,0,0,0,1,107954
207,182,4,5,0,1,1,1,1,2,200328
134,118,1,1,1,0,0,0,0,3,66501
157,143,3,1,1,1,1,0,1,1,138940
210,209,3,4,1,0,1,0,1,3,162267
215,214,3,1,1,0,1,0,1,1,152985
421,369,6,6,1,1,1,1,1,2,364020
194,178,4,4,1,1,1,1,1,2,163060
224,211,3,2,1,0,0,0,0,2,150819
481,430,7,8,1,1,1,1,1,2,379563
154,139,2,2,0,1,0,1,0,2,117419
276,267,4,3,1,1,1,1,1,2,220950
276,253,4,3,1,1,1,0,0,1,196588
292,281,4,3,1,1,1,1,1,1,249436
214,209,4,4,1,0,0,1,1,2,176544
596,546,7,7,1,1,1,1,1,2,504998
138,128,1,1,1,0,0,0,0,3,94838
566,531,7,6,1,1,1,1,1,3,451547
100,95,1,1,1,0,0,0,0,1,83996
195,190,4,5,0,0,0,1,0,3,152240
210,196,4,2,1,1,1,1,1,3,169495
324,299,5,4,1,1,1,1,1,2,263755
248,248,4,3,1,0,1,1,0,3,169834
191,171,4,4,1,1,1,1,1,3,191526
217,193,4,2,1,1,1,1,1,1,178761
357,323,5,5,1,1,1,1,1,3,350032
219,201,3,3,1,1,0,1,0,0,155852
361,343,6,5,1,1,1,1,1,2,309079
262,234,4,4,1,1,1,1,0,1,198710
270,252,5,3,1,1,1,1,1,2,262941
600,557,7,8,1,1,1,1,1,3,493368
431,381,6,4,1,1,1,1,1,2,346409
303,261,4,4,1,1,1,1,1,3,251295
284,246,4,2,1,1,1,1,1,3,234010
175,151,3,2,1,1,0,0,0,0,125080
182,164,2,2,0,1,0,0,0,2,117982
155,155,3,1,1,0,0,1,1,2,155906
519,506,7,7,1,1,1,1,1,3,429117
262,233,4,2,1,1,1,1,1,1,224140
280,272,4,3,1,1,0,1,1,2,228012
238,238,5,4,1,1,1,1,1,2,189143
228,227,4,5,1,1,1,1,1,3,183264
213,204,4,4,0,1,1,1,0,2,175621
155,153,2,3,0,0,0,0,0,1,110488
141,123,2,2,0,0,1,0,0,2,104524
194,165,3,4,0,1,0,1,1,3,168839
174,156,3,4,1,1,0,0,1,1,133561
230,219,4,5,1,1,0,1,1,3,181601
123,118,1,1,0,0,0,0,0,1,70555
161,146,3,2,0,1,0,0,1,1,127806
280,251,4,4,1,1,1,0,1,2,230944
328,312,5,3,1,1,1,1,1,2,286363
183,169,2,1,0,1,0,0,0,2,121134
331,329,6,5,1,1,1,1,1,2,279025
125,125,1,2,0,0,0,0,0,3,78310
243,210,4,3,1,1,1,1,0,1,178970
305,300,4,3,0,1,1,1,0,1,208632
260,260,5,2,1,1,1,1,1,2,193754
339,338,5,4,1,1,1,1,1,2,294767
319,300,5,3,1,1,1,1,1,3,257297
162,143,3,1,1,0,1,0,0,3,126006
153,135,3,3,1,1,0,0,1,2,115932
462,451,6,7,1,1,1,1,1,3,378390
288,268,4,4,1,1,1,1,1,2,266133
296,265,4,5,0,1,1,1,0,1,227185
215,191,3,1,0,0,1,0,0,3,143477
271,238,4,3,1,1,1,1,1,1,226495
148,132,1,2,0,0,0,0,0,1,82225
360,318,5,5,1,1,1,1,1,2,325864
267,244,5,5,0,1,1,1,1,3,210471
208,193,3,1,0,0,1,0,1,0,133612
263,243,5,3,1,1,1,1,0,3,196636
187,169,2,1,0,0,0,1,0,2,119541
330,312,5,2,1,1,1,1,1,3,282510
310,271,5,2,1,1,1,0,1,3,252888
322,306,5,5,1,1,1,1,1,2,262696
297,277,5,2,1,1,1,1,1,3,241813
198,172,4,2,0,1,1,0,1,3,177584
234,205,5,3,1,1,1,1,1,3,209917
301,298,5,2,1,0,1,1,1,2,260909
117,102,1,1,0,0,1,0,0,3,97087
194,182,4,3,0,1,1,1,1,1,176801
287,259,4,5,1,1,1,0,1,2,219636
409,403,6,7,1,1,1,1,1,2,302855
107,103,1,1,0,0,0,0,0,1,87009
442,417,6,4,1,1,1,1,1,2,415335
204,200,3,1,1,0,0,0,1,0,148077
183,160,3,1,0,1,0,0,0,2,121004
158,146,3,2,1,1,0,0,1,3,144329
279,251,5,2,1,1,1,1,0,3,198409
236,227,3,1,1,0,1,0,0,1,161413
287,280,5,4,1,1,1,1,1,2,258554
157,147,2,2,0,1,0,0,0,2,99047
233,204,3,4,1,1,0,1,1,0,184289
195,176,3,2,0,0,0,0,1,0,127019
179,161,3,4,0,1,0,1,0,3,138309
141,120,2,2,0,1,0,0,0,2,86112
225,216,4,3,0,1,1,1,1,3,159535
464,425,6,4,1,1,1,1,1,2,411918
271,253,5,3,1,1,1,1,1,2,242661
441,381,6,7,1,1,1,1,1,2,364838
237,221,4,4,1,1,1,0,1,2,189172
